customer_id,name,age,gender,state,city,pincode,occupation,income_band,credit_tier,tenure_months,channel,family_size,segment,email,phone,bank_account_prefix,in_fraud_ring,created_at
CUST000138,Yuvraj Brahmbhatt,18.0,Female,Gujarat,Mumbai,900404,Professional,<2L,Thin-File,43.0,Agent,4.0,Affluent,uraj@example.net,9907114401,HDFC,False,2020-08-15
CUST000139,Gunbir Bera,73.0,Male,Tamil Nadu,Thrissur,651460,Student,5-10L,Near-Prime,39.0,Online,3.0,Mass,bakhshi14@example.org,9186985483,SBI,False,2023-03-19
CUST000140,Tanmayi Jayaraman,64.0,Female,Maharashtra,Ludhiana,201137,Business Owner,5-10L,Near-Prime,58.0,Agent,4.0,Mass-Affluent,anamika09@example.com,9246694850,Axis,False,2024-03-08
CUST000141,Michael Kale,71.0,Male,Maharashtra,Sikar,007676,Farmer,2-5L,Prime,57.0,Online,6.0,Mass,agastyabasu@example.net,9888380752,HDFC,False,2021-10-06
CUST000142,Avni Manda,53.0,Male,Uttar Pradesh,Panihati,043370,Self-Employed,2-5L,Prime,12.0,Agent,6.0,Mass,saranvrinda@example.org,9339338947,HDFC,False,2022-12-14
CUST000143,Bhavini Patla,52.0,Female,Tamil Nadu,Khora ,778255,Professional,5-10L,Near-Prime,34.0,Broker,7.0,Mass,ekanipalan@example.com,9301198917,Axis,False,2023-07-30
CUST000144,Neelima Pradhan,51.0,Female,Rajasthan,Sri Ganganagar,278656,Government Employee,<2L,Prime,35.0,Agent,1.0,Mass,kulkarnilaksh@example.com,9698847640,Axis,False,2023-11-20
CUST000145,Unnati Seshadri,54.0,Male,Uttarakhand,Kalyan-Dombivli,829582,Government Employee,2-5L,Prime,65.0,Agent,6.0,Mass,sameshrandhawa@example.org,9441481438,Kotak,False,2020-08-06
CUST000146,Isaac Thaker,50.0,Female,Assam,Saharsa,904823,Business Owner,5-10L,Near-Prime,67.0,Agent,1.0,Mass,vrinda15@example.net,9963532210,Axis,False,2022-05-30
CUST000147,Megha Virk,47.0,Male,Telangana,Muzaffarnagar,613723,Farmer,5-10L,Prime,70.0,Direct,3.0,Affluent,thamanhritik@example.com,9240033790,SBI,False,2021-05-29
CUST000148,Ekbal Mohan,55.0,Female,Chhattisgarh,Machilipatnam,381300,Salaried,5-10L,Prime,63.0,Direct,2.0,Mass,merchantjai@example.org,9497209648,SBI,False,2023-05-22
CUST000149,Ekbal Bhavsar,35.0,Female,West Bengal,Bidhannagar,656094,Business Owner,2-5L,Near-Prime,14.0,Direct,3.0,Mass,lipika53@example.com,9207994476,ICICI,False,2021-08-25
CUST000150,Vanya Barman,42.0,Male,Uttar Pradesh,Patna,550476,Self-Employed,10-25L,Prime,27.0,Agent,4.0,Mass-Affluent,samiindali@example.net,9295324256,ICICI,False,2022-05-06
CUST000151,Avi Rai,71.0,Female,Madhya Pradesh,Morbi,748113,Farmer,<2L,Prime,36.0,Agent,2.0,Mass-Affluent,shaladli@example.net,9387741793,Kotak,False,2023-04-18
CUST000152,Wyatt Singh,37.0,Other,Gujarat,North Dumdum,873961,Government Employee,2-5L,Near-Prime,4.0,Bancassurance,5.0,Mass-Affluent,daveayaan@example.net,9803957839,SBI,False,2023-08-02
CUST000153,Ekapad Thakkar,52.0,Male,Madhya Pradesh,Madhyamgram,968049,Retired,2-5L,Near-Prime,71.0,Agent,2.0,Mass-Affluent,varughesevritti@example.org,9239302453,Axis,False,2022-01-01
CUST000154,Chaaya Gaba,54.0,Male,Karnataka,Ramagundam,612137,Business Owner,<2L,Sub-Prime,2.0,Online,5.0,Mass-Affluent,akrish@example.com,9477356461,SBI,False,2024-05-06
CUST000155,Krisha Bassi,54.0,Female,Telangana,South Dumdum,597371,Student,25-50L,Sub-Prime,28.0,Bancassurance,2.0,Mass,galaliam@example.org,9480116945,SBI,False,2024-08-06
CUST000156,Raksha Taneja,50.0,Male,Uttar Pradesh,Chinsurah,858167,Self-Employed,25-50L,Near-Prime,61.0,Agent,7.0,Mass-Affluent,mallickrajata@example.net,9667908896,HDFC,False,2020-08-19
CUST000157,Ekalinga Bhattacharyya,24.0,Male,Uttar Pradesh,Firozabad,768321,Business Owner,2-5L,Sub-Prime,70.0,Online,3.0,Mass-Affluent,edwingabriel@example.net,9601385535,Kotak,False,2023-11-05
CUST000158,Ronith Sehgal,43.0,Male,Punjab,Proddatur,712961,Self-Employed,2-5L,Prime,53.0,Broker,6.0,Mass,katasamaksh@example.org,9568041025,HDFC,False,2024-10-06
CUST000159,Kiaan Raman,57.0,Female,Tamil Nadu,Serampore,801849,Salaried,10-25L,Near-Prime,35.0,Direct,4.0,Mass,mitterlaksh@example.com,9108570728,SBI,False,2021-08-14
CUST000160,Varsha Kala,54.0,Male,Uttar Pradesh,Fatehpur,731268,Retired,2-5L,Prime,31.0,Online,3.0,Mass-Affluent,dhingrajoshua@example.net,9221833413,SBI,False,2020-07-08
CUST000161,Ekansh Sridhar,27.0,Female,Maharashtra,Buxar,365346,Government Employee,5-10L,Thin-File,16.0,Agent,5.0,Mass-Affluent,sankaranbrijesh@example.com,9279989165,HDFC,False,2022-10-16
CUST000162,Ayaan Hans,30.0,Male,Maharashtra,Katni,932798,Government Employee,5-10L,Prime,64.0,Bancassurance,3.0,Mass-Affluent,pdugar@example.net,9161044732,SBI,False,2020-09-14
CUST000163,Widisha Borde,41.0,Male,Delhi,Ghaziabad,618120,Business Owner,5-10L,Thin-File,41.0,Agent,7.0,Mass,arunima64@example.com,9184543454,HDFC,False,2020-03-04
CUST000164,Chavvi Wason,54.0,Male,Maharashtra,Aizawl,876989,Homemaker,2-5L,Prime,46.0,Direct,2.0,Mass,upasnanazareth@example.org,9770185511,ICICI,False,2024-09-02
CUST000165,Hema Walia,31.0,Female,Uttar Pradesh,Chandrapur,449835,Retired,10-25L,Near-Prime,39.0,Broker,2.0,Mass-Affluent,wriddhish93@example.com,9722546300,SBI,False,2023-06-28
CUST000166,Rehaan Nayak,21.0,Male,Uttar Pradesh,Alwar,963924,Farmer,<2L,Near-Prime,19.0,Agent,7.0,Mass-Affluent,janakinagi@example.org,9312582600,HDFC,False,2023-04-14
CUST000167,Zinal Ghose,19.0,Male,Haryana,Jalna,395275,Professional,5-10L,Prime,17.0,Agent,5.0,HNI,manyasule@example.net,9569554105,HDFC,False,2020-02-15
CUST000168,Tripti Yogi,41.0,Male,Bihar,Ulhasnagar,914168,Retired,5-10L,Thin-File,47.0,Agent,3.0,Affluent,eaggarwal@example.org,9883867675,Axis,False,2021-03-21
CUST000169,Warda Sha,55.0,Female,West Bengal,Sasaram,340679,Government Employee,25-50L,Sub-Prime,63.0,Agent,2.0,Mass-Affluent,sonirajeshri@example.com,9471253861,Axis,False,2024-01-26
CUST000170,Jagdish Dey,22.0,Female,Uttar Pradesh,Bhilai,001418,Government Employee,2-5L,Prime,42.0,Agent,5.0,Affluent,joshua16@example.org,9244702146,Axis,False,2020-08-17
CUST000171,Darpan Anne,31.0,Female,Jharkhand,Naihati,463339,Government Employee,2-5L,Near-Prime,58.0,Broker,3.0,Mass,irya32@example.org,9652822371,HDFC,False,2020-07-22
CUST000172,Thomas Garg,24.0,Female,Karnataka,Kurnool,219947,Self-Employed,5-10L,Prime,17.0,Agent,5.0,Mass,chandranyatin@example.com,9458548781,HDFC,False,2024-05-28
CUST000173,Wyatt Sharaf,36.0,Male,Andhra Pradesh,Malegaon,410346,Homemaker,2-5L,Sub-Prime,46.0,Direct,5.0,Mass-Affluent,nsehgal@example.org,9663487779,SBI,False,2022-06-14
CUST000174,Finn Rege,58.0,Female,Uttar Pradesh,Mango,696084,Farmer,10-25L,Prime,14.0,Agent,4.0,Mass,vyanjanasarkar@example.net,9129645502,ICICI,False,2023-08-24
CUST000175,Ekanta Bail,67.0,Female,Assam,Guna,793521,Professional,5-10L,Near-Prime,38.0,Agent,1.0,Mass-Affluent,yganguly@example.com,9334763941,SBI,False,2021-06-24
CUST000176,Tejas Murthy,70.0,Female,Uttarakhand,Machilipatnam,343697,Farmer,25-50L,Near-Prime,33.0,Agent,1.0,Mass,kohlidhruv@example.com,9848156448,SBI,False,2024-06-19
CUST000177,Lopa Pai,72.0,Male,Uttar Pradesh,Eluru,767616,Homemaker,2-5L,Prime,20.0,Broker,4.0,Affluent,ijaya34@example.com,9577028377,Kotak,False,2023-04-15
CUST000178,Varenya Dugar,38.0,Male,Delhi,Muzaffarnagar,065031,Homemaker,<2L,Prime,37.0,Agent,7.0,Mass,georgebedi@example.com,9768736850,Kotak,False,2021-05-10
CUST000179,Aadhya Sethi,60.0,Female,Jharkhand,Durg,642364,Salaried,50L+,Thin-File,30.0,Agent,4.0,Mass-Affluent,ekalingakata@example.org,9551054497,SBI,False,2020-11-23
CUST000180,Patrick Mani,46.0,Female,Uttar Pradesh,Bhusawal,303911,Homemaker,5-10L,Prime,16.0,Bancassurance,2.0,Mass-Affluent,luthrapraneel@example.net,9726121369,HDFC,False,2021-02-24
CUST000181,Turvi Pillay,22.0,Female,Uttar Pradesh,Jamnagar,305248,Student,5-10L,Prime,18.0,Broker,5.0,Mass,tellayamini@example.org,9608873932,ICICI,False,2024-05-31
CUST000182,Krishna Ganesh,45.0,Male,Chhattisgarh,Nandyal,239594,Homemaker,25-50L,Sub-Prime,2.0,Agent,3.0,Mass-Affluent,dkorpal@example.org,9254717825,HDFC,False,2021-12-25
CUST000183,Yuvraj Edwin,59.0,Female,Rajasthan,Jabalpur,204787,Farmer,<2L,Sub-Prime,23.0,Bancassurance,1.0,Mass,hraval@example.com,9382175495,SBI,False,2024-03-31
CUST000184,Nidhi Krishnamurthy,50.0,Female,Uttar Pradesh,Rourkela,203195,Self-Employed,5-10L,Prime,20.0,Broker,6.0,Mass,jack96@example.com,9507652284,ICICI,False,2022-12-14
CUST000185,Chandani Prakash,41.0,Female,Uttar Pradesh,Satna,303627,Business Owner,2-5L,Thin-File,56.0,Agent,1.0,Mass-Affluent,chasmumrandhawa@example.org,9415009883,Axis,False,2024-06-12
CUST000186,Amol Karan,49.0,Male,Karnataka,Nizamabad,677537,Retired,5-10L,Thin-File,21.0,Agent,2.0,Mass-Affluent,ojasvibehl@example.org,9119973655,Axis,False,2024-09-02
CUST000187,Harrison Merchant,46.0,Female,Jharkhand,Meerut,766194,Business Owner,5-10L,Prime,13.0,Bancassurance,4.0,Mass-Affluent,yauvani87@example.org,9670528596,HDFC,False,2020-06-27
CUST000188,Ekansh Pandey,52.0,Female,Bihar,Jammu,820128,Government Employee,5-10L,Sub-Prime,34.0,Bancassurance,1.0,Mass,darpan08@example.org,9637433867,SBI,False,2021-05-18
CUST000189,Arjun Sen,65.0,Male,Uttar Pradesh,Thanjavur,595450,Self-Employed,5-10L,Sub-Prime,44.0,Direct,5.0,Mass,sarmavinaya@example.com,9413213950,ICICI,False,2022-05-18
CUST000190,Yashawini Bhavsar,43.0,Male,Haryana,Burhanpur,742231,Business Owner,2-5L,Near-Prime,18.0,Bancassurance,6.0,Mass,zmajumdar@example.org,9859213184,SBI,False,2021-07-03
CUST000191,Chaitanya Mitter,60.0,Female,West Bengal,Guntur,693626,Professional,<2L,Sub-Prime,63.0,Broker,4.0,Mass-Affluent,shivansh01@example.org,9917319970,SBI,False,2021-10-11
CUST000192,Alka Subramanian,21.0,Female,Kerala,Muzaffarnagar,271175,Government Employee,<2L,Sub-Prime,57.0,Agent,1.0,Mass-Affluent,upasna49@example.net,9389682945,SBI,False,2020-10-19
CUST000193,Eta Vyas,26.0,Female,Uttar Pradesh,Giridih,933067,Salaried,2-5L,Near-Prime,71.0,Broker,3.0,Affluent,falguni84@example.com,9212367280,HDFC,False,2020-12-08
CUST000194,Charan Mital,53.0,Male,Gujarat,Aligarh,833372,Government Employee,2-5L,Prime,12.0,Agent,6.0,Affluent,tiwarijanani@example.com,9707710278,SBI,False,2022-01-22
CUST000195,Oni Narula,65.0,Female,Odisha,Jodhpur,297150,Homemaker,2-5L,Near-Prime,68.0,Direct,3.0,Mass-Affluent,bravi@example.org,9125962136,SBI,False,2021-07-10
CUST000196,Urvashi Balasubramanian,61.0,Female,Madhya Pradesh,Uluberia,437769,Professional,2-5L,Prime,60.0,Agent,2.0,Mass-Affluent,nidrasani@example.org,9957969499,SBI,False,2023-03-10
CUST000197,Yagnesh Gala,40.0,Female,Gujarat,Kozhikode,961111,Government Employee,10-25L,Prime,39.0,Agent,1.0,Mass,doctorpriya@example.com,9774282965,SBI,False,2021-01-01
CUST000198,Max Behl,31.0,Male,Karnataka,Chittoor,024559,Government Employee,<2L,Prime,47.0,Broker,1.0,Affluent,barianoah@example.com,9370470676,ICICI,False,2024-03-11
CUST000199,Harish Barad,23.0,Male,West Bengal,Thane,326714,Business Owner,50L+,Sub-Prime,29.0,Online,7.0,Mass-Affluent,ekbal94@example.org,9555994295,ICICI,False,2023-05-25
CUST000200,Turvi Lad,73.0,Male,Bihar,Kottayam,793406,Student,<2L,Prime,43.0,Agent,2.0,Mass,nicholas77@example.com,9369497708,ICICI,False,2024-03-19
CUST000201,Chaaya Rattan,40.0,Female,Odisha,Noida,533722,Retired,2-5L,Thin-File,68.0,Agent,3.0,Mass-Affluent,buchdaniel@example.net,9930029066,Axis,False,2020-09-11
CUST000202,Manbir Chokshi,21.0,Female,Rajasthan,Cuttack,145593,Self-Employed,5-10L,Prime,17.0,Online,1.0,Mass,asaran@example.org,9900014796,Axis,False,2024-08-26
CUST000203,Shaurya Solanki,59.0,Male,West Bengal,Bharatpur,635100,Government Employee,2-5L,Near-Prime,5.0,Broker,4.0,Mass,lopa27@example.com,9466331096,HDFC,False,2023-10-27
CUST000204,Ekiya Sengupta,67.0,Male,Uttar Pradesh,Khammam,592024,Homemaker,2-5L,Sub-Prime,38.0,Direct,3.0,Mass,fchander@example.com,9506320544,HDFC,False,2022-08-29
CUST000205,Brijesh Dey,62.0,Male,Kerala,Anand,432600,Self-Employed,<2L,Sub-Prime,11.0,Broker,3.0,Affluent,hemal95@example.com,9780151031,SBI,False,2021-09-07
CUST000206,Henry Subramanian,63.0,Male,Bihar,Rajpur Sonarpur,584868,Salaried,2-5L,Prime,36.0,Online,1.0,Mass-Affluent,radhikabaral@example.com,9413949109,Kotak,False,2021-11-16
CUST000207,Tanmayi Basu,48.0,Male,Rajasthan,Thoothukudi,691767,Student,<2L,Thin-File,67.0,Agent,6.0,Mass-Affluent,divyakapoor@example.com,9586522917,ICICI,False,2023-02-06
CUST000208,Charita Barad,46.0,Male,Bihar,Adoni,640830,Retired,10-25L,Prime,37.0,Bancassurance,1.0,Mass,shivanikhare@example.com,9688613786,SBI,False,2020-07-19
CUST000209,Qushi Batta,35.0,Male,Uttar Pradesh,Panipat,084907,Homemaker,<2L,Near-Prime,54.0,Agent,4.0,Mass,bhavnadalia@example.org,9730590327,ICICI,False,2024-10-27
CUST000210,Falguni Goel,27.0,Male,Haryana,Kanpur,153701,Farmer,10-25L,Thin-File,47.0,Online,4.0,Mass,aarnagara@example.net,9763722387,Kotak,False,2022-01-28
CUST000211,Aarini Sagar,21.0,Male,Andhra Pradesh,Purnia,251448,Student,2-5L,Prime,7.0,Agent,5.0,Mass,bosenachiket@example.org,9446754816,SBI,False,2023-06-27
CUST000212,Wriddhish Bhatti,31.0,Male,West Bengal,Mangalore,751887,Business Owner,<2L,Prime,10.0,Direct,7.0,Mass,srivastavaarunima@example.org,9864943393,Kotak,False,2021-10-07
CUST000213,George Pandit,27.0,Male,Maharashtra,Munger,840911,Salaried,<2L,Prime,43.0,Agent,6.0,Mass,madhavoommen@example.org,9935929882,Axis,False,2020-06-21
CUST000214,Varenya Panchal,31.0,Male,Jharkhand,Mau,618632,Professional,<2L,Near-Prime,27.0,Online,4.0,Mass,vedabhavsar@example.net,9980577236,SBI,False,2024-03-05
CUST000215,Warda Shankar,26.0,Male,Uttar Pradesh,Pondicherry,300730,Farmer,5-10L,Near-Prime,68.0,Online,3.0,Mass-Affluent,anay55@example.com,9761844265,Kotak,False,2020-04-22
CUST000216,Divya Sheth,59.0,Female,Karnataka,Guntur,988192,Government Employee,2-5L,Prime,63.0,Direct,7.0,Mass-Affluent,jtalwar@example.net,9692284979,ICICI,False,2023-04-11
CUST000217,Jagdish Bali,49.0,Female,Tamil Nadu,Sambalpur,864010,Self-Employed,5-10L,Prime,70.0,Direct,5.0,Mass,laksh46@example.org,9307092069,Axis,False,2023-10-14
CUST000218,Harini Sabharwal,44.0,Female,Odisha,Bettiah,174460,Retired,5-10L,Prime,15.0,Broker,2.0,Mass,manefalak@example.org,9687584595,HDFC,False,2021-03-07
CUST000219,Laksh Vohra,73.0,Female,Karnataka,Mirzapur,145512,Farmer,<2L,Thin-File,4.0,Online,2.0,Mass,farhankata@example.org,9758967602,Axis,False,2022-10-22
CUST000220,Deepa Buch,18.0,Male,Madhya Pradesh,Suryapet,160461,Homemaker,2-5L,Near-Prime,33.0,Agent,5.0,Affluent,amruta02@example.org,9941803501,SBI,False,2023-02-18
CUST000221,Aayush Chhabra,27.0,Male,Gujarat,Kalyan-Dombivli,568142,Self-Employed,2-5L,Near-Prime,54.0,Direct,4.0,Mass-Affluent,finnnatt@example.org,9700673235,SBI,False,2022-12-31
CUST000222,Hemang Badal,53.0,Female,Uttar Pradesh,Bellary,283608,Professional,2-5L,Thin-File,38.0,Agent,3.0,Mass,raghav78@example.org,9657910656,HDFC,False,2022-10-27
CUST000223,Qushi Kakar,34.0,Female,West Bengal,Nellore,526969,Self-Employed,50L+,Thin-File,65.0,Direct,7.0,Mass-Affluent,amruta39@example.org,9316054060,ICICI,False,2024-12-31
CUST000224,Aadhya Tank,33.0,Male,Rajasthan,Raipur,934292,Student,<2L,Prime,31.0,Direct,4.0,Mass-Affluent,kotharikevin@example.net,9274844221,Kotak,False,2023-04-17
CUST000225,Vihaan Krish,23.0,Female,West Bengal,Madurai,234190,Self-Employed,5-10L,Prime,43.0,Agent,2.0,Mass-Affluent,indrajitatwal@example.com,9692188951,ICICI,False,2022-05-19
CUST000226,Harita Jhaveri,18.0,Male,Uttar Pradesh,Asansol,155668,Government Employee,<2L,Prime,54.0,Agent,7.0,Mass-Affluent,sachi32@example.org,9389878052,Kotak,False,2020-02-10
CUST000227,Ira Guha,25.0,Male,Tamil Nadu,Unnao,460406,Retired,25-50L,Near-Prime,5.0,Agent,7.0,Mass,ddutt@example.org,9631125262,SBI,False,2022-04-04
CUST000228,Bimala Jani,45.0,Female,Maharashtra,Bhubaneswar,244260,Student,<2L,Prime,62.0,Agent,1.0,Mass,ewagle@example.net,9919261047,HDFC,False,2023-10-19
CUST000229,Ijaya Mitter,26.0,Female,Uttar Pradesh,Hospet,476427,Student,10-25L,Sub-Prime,20.0,Online,6.0,Mass-Affluent,rakshadeol@example.org,9368503295,Axis,False,2020-09-01
CUST000230,Vedika Rajagopalan,63.0,Male,Odisha,Suryapet,145841,Government Employee,2-5L,Prime,7.0,Agent,1.0,HNI,zaitra46@example.org,9176088229,SBI,False,2021-07-02
CUST000231,Hredhaan Khurana,69.0,Female,Haryana,Nizamabad,899827,Professional,2-5L,Prime,46.0,Direct,5.0,Mass-Affluent,dixitanmol@example.com,9463104528,Kotak,False,2020-03-07
CUST000232,Harita Agarwal,64.0,Female,Uttar Pradesh,Jammu,146449,Government Employee,5-10L,Prime,62.0,Direct,5.0,Mass,neelimaparikh@example.org,9285140900,ICICI,False,2021-02-08
CUST000233,Urmi Hayre,52.0,Other,Maharashtra,Anantapur,557385,Business Owner,10-25L,Sub-Prime,13.0,Online,7.0,Mass,bkari@example.net,9973924016,HDFC,False,2023-03-20
CUST000234,Faraj Chauhan,70.0,Male,Bihar,Ahmednagar,037681,Professional,2-5L,Prime,14.0,Agent,4.0,Mass-Affluent,sastrykrishna@example.org,9192701370,HDFC,False,2020-03-20
CUST000235,Tejas Prabhakar,45.0,Male,Delhi,Vadodara,096149,Self-Employed,5-10L,Sub-Prime,23.0,Broker,2.0,Mass,fkadakia@example.com,9524062330,SBI,False,2024-08-02
CUST000236,Jagat Chander,35.0,Female,Uttar Pradesh,Khora ,074820,Professional,2-5L,Sub-Prime,28.0,Bancassurance,2.0,Mass,ykalita@example.com,9319384476,SBI,False,2022-08-20
CUST000237,Harish Chakrabarti,26.0,Female,West Bengal,Ramgarh,065578,Business Owner,<2L,Near-Prime,69.0,Agent,4.0,Affluent,avichatterjee@example.net,9534954947,SBI,False,2023-05-28
CUST000238,Anvi Hans,67.0,Male,Karnataka,Sangli-Miraj & Kupwad,023332,Self-Employed,2-5L,Prime,56.0,Agent,1.0,Mass,triveni07@example.org,9371254609,SBI,False,2024-03-05
CUST000239,Azad Dalal,71.0,Male,West Bengal,Ambarnath,621276,Self-Employed,10-25L,Near-Prime,30.0,Agent,2.0,Mass,gargkavya@example.org,9213889377,ICICI,False,2022-09-03
CUST000240,Osha Chopra,22.0,Male,Bihar,Sangli-Miraj & Kupwad,126163,Farmer,5-10L,Near-Prime,4.0,Direct,5.0,Mass-Affluent,amairavenkatesh@example.net,9816486683,HDFC,False,2021-04-30
CUST000241,Sneha Dugar,24.0,Male,Gujarat,Sultan Pur Majra,297454,Homemaker,<2L,Sub-Prime,47.0,Agent,7.0,Mass,anmolhayre@example.com,9763793664,ICICI,False,2020-08-19
CUST000242,Keya Wason,37.0,Female,Maharashtra,Mysore,203818,Government Employee,10-25L,Prime,25.0,Agent,7.0,Mass,prana@example.net,9682362992,Kotak,False,2020-09-27
CUST000243,Chatresh Vasa,72.0,Other,Karnataka,Siwan,230898,Retired,5-10L,Sub-Prime,14.0,Online,7.0,Mass-Affluent,khuranafiyaz@example.com,9233940431,SBI,False,2022-01-03
CUST000244,Aashi Lal,47.0,Female,Haryana,Jamalpur,206732,Retired,<2L,Prime,59.0,Direct,7.0,Mass,gauravvasa@example.org,9483506919,ICICI,False,2021-02-28
CUST000245,Ekbal Sami,40.0,Female,Bihar,Pondicherry,245000,Government Employee,2-5L,Prime,27.0,Online,3.0,Mass,bajwaazaan@example.org,9803781161,Kotak,False,2022-07-21
CUST000246,Nitesh Bumb,51.0,Female,Karnataka,Jhansi,178509,Professional,2-5L,Sub-Prime,44.0,Direct,4.0,Mass,doctorira@example.com,9192499084,HDFC,False,2021-02-12
CUST000247,Ishwar Thaman,46.0,Female,Telangana,Jalna,218299,Salaried,5-10L,Prime,56.0,Agent,7.0,Mass-Affluent,fmani@example.net,9195347391,SBI,False,2024-07-19
CUST000248,Matthew Gill,22.0,Male,Telangana,Orai,567086,Retired,2-5L,Thin-File,35.0,Agent,2.0,Mass,cbal@example.net,9897179954,Axis,False,2020-09-19
CUST000249,Aarnav Lal,74.0,Male,Jharkhand,Burhanpur,515848,Farmer,2-5L,Sub-Prime,5.0,Bancassurance,1.0,Affluent,nidhipurohit@example.net,9332516039,HDFC,False,2022-01-02
CUST000250,Warinder Sachar,48.0,Male,West Bengal,Agartala,550542,Homemaker,10-25L,Prime,20.0,Agent,6.0,Mass-Affluent,jbarman@example.net,9332775064,Axis,False,2021-10-17
CUST000251,Upma Bera,42.0,Male,Chhattisgarh,Dhule,699879,Student,2-5L,Prime,27.0,Broker,7.0,Mass-Affluent,anay98@example.org,9991134243,Axis,False,2024-02-22
CUST000252,Dhruv Bhat,41.0,Male,West Bengal,Nashik,648188,Farmer,10-25L,Prime,68.0,Broker,5.0,Mass-Affluent,lalaarna@example.net,9529524380,Kotak,False,2022-02-28
CUST000253,Urvi Tara,44.0,Male,Uttar Pradesh,Hazaribagh,638164,Business Owner,5-10L,Near-Prime,39.0,Agent,5.0,Mass-Affluent,mohammedbhatti@example.org,9280961243,SBI,False,2024-12-27
CUST000254,Chakrika Garde,36.0,Female,Uttar Pradesh,Vellore,203625,Professional,2-5L,Prime,69.0,Agent,3.0,Mass,gkala@example.com,9600180802,ICICI,False,2022-12-31
CUST000255,Fitan Shere,18.0,Female,West Bengal,Pali,625540,Farmer,2-5L,Near-Prime,35.0,Broker,7.0,Mass,nehakarnik@example.net,,HDFC,False,2024-05-11
CUST000256,Harini Grover,43.0,Female,West Bengal,Nellore,176464,Professional,5-10L,Sub-Prime,40.0,Bancassurance,7.0,Mass-Affluent,yochana98@example.net,9107995421,Axis,False,2020-03-26
CUST000257,Upkaar Chopra,23.0,Male,Karnataka,New Delhi,452790,Farmer,2-5L,Thin-File,61.0,Agent,4.0,Mass,baljiwan40@example.com,9903575245,HDFC,False,
CUST000258,Samarth Kalita,35.0,Male,Haryana,Raichur,849516,Farmer,<2L,Near-Prime,53.0,Agent,1.0,Mass-Affluent,lohitchaudry@example.org,9869418850,ICICI,False,2021-02-24
CUST000259,Suhani Vora,68.0,Female,Uttar Pradesh,Amravati,933913,Business Owner,2-5L,Prime,19.0,Agent,6.0,Mass,ikalita@example.com,9187995914,Kotak,False,2021-09-01
CUST000260,Upkaar Baral,72.0,Female,Maharashtra,Visakhapatnam,198756,Salaried,<2L,Thin-File,40.0,Direct,7.0,Mass,shenoyxiti@example.com,9647268719,ICICI,False,2023-11-29
CUST000261,Advaith Goyal,39.0,Female,West Bengal,Indore,915618,Farmer,5-10L,Prime,66.0,Agent,3.0,HNI,agastyakonda@example.net,9662564178,SBI,False,2022-10-02
CUST000262,Gauri Sodhi,31.0,Male,Karnataka,Bilaspur,916093,Self-Employed,<2L,Prime,11.0,Broker,2.0,Mass,npillai@example.com,9583535146,ICICI,False,2021-08-17
CUST000263,Dalbir Bose,36.0,Male,Karnataka,Mahbubnagar,189418,Professional,2-5L,Prime,49.0,Agent,7.0,Mass,upkaar36@example.net,9453715993,HDFC,False,2020-12-13
CUST000264,Hemal Bala,48.0,Female,Karnataka,Vellore,223998,Farmer,<2L,Prime,22.0,Direct,6.0,Mass-Affluent,ethankhatri@example.com,9318937910,HDFC,False,2020-08-13
CUST000265,Gautami Nazareth,72.0,Male,Maharashtra,Solapur,404288,Student,<2L,,43.0,Agent,2.0,Mass,xbasak@example.net,9949443695,ICICI,False,2023-03-31
CUST000266,Geetika Khanna,30.0,Male,Haryana,Tenali,608112,Business Owner,<2L,Near-Prime,48.0,Online,6.0,HNI,cbadami@example.org,9673752526,SBI,False,2023-12-06
CUST000267,Zinal Jani,56.0,Male,Andhra Pradesh,Pali,910627,Professional,25-50L,Near-Prime,45.0,Online,6.0,Affluent,nagisimon@example.org,9803274099,ICICI,False,2021-11-16
CUST000268,Tejas Kumar,39.0,Female,West Bengal,Raurkela Industrial Township,688269,Business Owner,5-10L,Sub-Prime,45.0,Direct,6.0,Affluent,sundervedhika@example.com,9589288067,SBI,False,2024-05-18
CUST000269,Shivansh Vohra,57.0,Female,Delhi,Ramagundam,134808,Business Owner,5-10L,Prime,64.0,Agent,2.0,Affluent,vhari@example.com,9618990141,SBI,False,2024-04-30
